vkmt,vdpp,d_sat,d_sup,ex_effi,in_effi,trust,engage,SEX,AGE,weight,year,N_kmt,N_dpp,NPID,EDU_2.0,EDU_3.0,EDU_4.0,EDU_5.0,PartyID_1.0,PartyID_2.0,BLosser
4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.830936673,2016,0,0,0,0,0,0,1,0,0,1
5.0,5.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,1.077236093,2016,0,0,0,0,0,0,1,0,0,1
4.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,0.851245282,2016,0,1,0,0,0,1,0,1,0,1
8.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,0.793238909,2016,0,1,0,0,0,0,1,1,0,1
8.0,3.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,5.0,1.263245962,2016,0,0,0,1,0,0,0,1,0,1
3.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,0.901046594,2016,0,0,0,0,0,0,1,0,0,1
0.0,10.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,0.683012255,2016,1,0,0,0,0,0,0,0,1,1
10.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,5.0,0.965366376,2016,0,1,0,0,0,1,0,1,0,1
5.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,1.372059775,2016,0,0,0,1,0,0,0,0,0,1
5.0,6.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,0.683012255,2016,0,0,0,0,0,0,0,0,1,1
6.0,9.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,0.974636431,2016,0,0,0,0,1,0,0,0,1,1
3.0,7.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,5.0,1.100556336,2016,0,0,0,1,0,0,0,0,1,1
4.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,1.069837181,2016,0,0,0,0,0,0,1,0,0,1
5.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,1.357815098,2016,0,0,0,1,0,0,0,0,1,1
6.0,6.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,0,1,1
5.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,0.698293477,2016,0,0,0,0,0,0,1,1,0,1
6.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,1.0,3.0,0.964517789,2016,0,0,0,0,1,0,0,1,0,1
0.0,10.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.951714848,2016,1,0,0,0,0,0,1,0,1,1
6.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,5.0,0.649658717,2016,0,0,0,0,0,0,1,1,0,1
0.0,10.0,3.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,0.842668676,2016,1,0,0,0,0,0,0,0,1,1
10.0,5.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,4.0,0.866979875,2016,0,0,0,0,1,0,0,1,0,1
4.0,5.0,3.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,1.081060716,2016,0,0,0,0,0,0,1,0,0,1
6.0,5.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,0.683012255,2016,0,0,0,0,0,0,0,0,0,1
3.0,6.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,0.898800526,2016,0,0,0,0,1,0,0,0,0,1
5.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
4.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,0.974585305,2016,0,0,0,0,1,0,0,0,1,1
7.0,2.0,4.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,0.951714848,2016,0,1,0,0,0,0,1,1,0,1
6.0,6.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,1.168127421,2016,0,0,0,0,0,0,1,1,0,1
3.0,8.0,2.0,0.0,4.0,4.0,1.0,1.0,1.0,5.0,1.112102142,2016,0,0,0,1,0,0,0,0,0,1
3.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,4.0,1.372059775,2016,0,0,0,1,0,0,0,0,1,1
7.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,1.263245962,2016,0,0,0,1,0,0,0,1,0,1
3.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.901046594,2016,0,1,0,0,0,0,1,0,0,1
2.0,6.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,1.069837181,2016,1,0,0,0,0,0,1,0,0,1
0.0,9.0,3.0,1.0,4.0,2.0,2.0,3.0,0.0,5.0,0.897293961,2016,1,0,0,0,1,0,0,0,1,1
7.0,6.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.250412225,2016,0,0,0,0,1,0,0,1,0,1
5.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,1.069837181,2016,0,0,0,0,0,0,1,1,0,1
8.0,7.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.941834177,2016,0,0,0,0,0,0,1,1,0,1
2.0,5.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.941834177,2016,1,0,0,0,0,0,1,0,0,1
5.0,7.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,5.0,1.250130986,2016,0,0,0,1,0,0,0,0,1,1
5.0,6.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,0,1,1
6.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,1,0,1
0.0,5.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,4.0,1.037635647,2016,1,0,0,0,0,1,0,0,1,1
4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,1.0,1.069837181,2016,0,0,0,0,0,0,1,1,0,1
4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,0.78500353,2016,0,0,0,0,0,0,1,1,0,1
6.0,5.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,0.964517789,2016,0,0,0,0,1,0,0,1,0,1
8.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,1.069837181,2016,0,0,0,0,0,0,1,1,0,1
2.0,6.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.076313824,2016,1,0,0,0,0,0,1,0,0,1
3.0,8.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,0.738520108,2016,0,0,0,0,0,0,1,0,1,1
3.0,7.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,0.679950364,2016,0,0,0,0,0,0,1,0,1,1
0.0,6.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,0.830225272,2016,1,0,0,0,0,0,1,0,1,1
1.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,1.222593716,2016,1,0,0,0,0,0,1,0,0,1
5.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,1.233680917,2016,0,0,0,0,0,1,0,1,0,1
5.0,8.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,1,1
5.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,0,1
0.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.076313824,2016,1,0,0,0,0,0,1,0,1,1
0.0,10.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,4.0,0.881959802,2016,1,0,0,0,0,0,0,0,0,1
5.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,5.0,0.714859078,2016,0,0,0,0,0,0,0,1,0,1
6.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,0.698293477,2016,0,0,0,0,0,0,1,1,0,1
3.0,8.0,2.0,1.0,4.0,4.0,1.0,3.0,0.0,1.0,1.314487073,2016,0,0,0,0,1,0,0,0,1,1
8.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,1,0,1
6.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,4.0,0.85797892,2016,0,1,0,0,1,0,0,1,0,1
7.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,0.78500353,2016,0,0,0,0,0,0,1,1,0,1
3.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.941834177,2016,0,0,0,0,0,0,1,0,0,1
5.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,5.0,0.897293961,2016,0,1,0,0,1,0,0,1,0,1
4.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,1.100556336,2016,0,0,0,1,0,0,0,0,1,1
2.0,6.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,1.069837181,2016,1,0,0,0,0,0,1,0,1,1
0.0,6.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.941834177,2016,1,0,0,0,0,0,1,0,0,1
0.0,8.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,0.789935268,2016,1,0,0,0,1,0,0,0,1,1
5.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,1.166483251,2016,0,0,0,0,0,1,0,1,0,1
5.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,5.0,0.789935268,2016,0,1,0,0,1,0,0,1,0,1
6.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.195356348,2016,0,0,0,1,0,0,0,0,0,1
3.0,9.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,5.0,0.642913983,2016,0,0,0,0,0,0,1,0,1,1
5.0,6.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,1.026916818,2016,0,0,0,0,0,1,0,0,1,1
7.0,7.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,0,0,1
0.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,4.0,1.046312876,2016,1,1,1,0,1,0,0,0,0,1
3.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,0.980716208,2016,0,0,0,0,0,1,0,0,1,1
6.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.092587656,2016,0,0,0,0,0,0,1,1,0,1
5.0,5.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,1.176237968,2016,0,0,0,0,1,0,0,1,0,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.629867461,2016,1,1,1,0,0,0,0,0,0,1
3.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.020954903,2016,0,0,0,0,1,0,0,0,0,1
2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.731517442,2016,1,1,1,0,0,0,1,0,0,1
3.0,4.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,5.0,0.629867461,2016,0,0,0,0,0,0,0,0,1,1
5.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,1,1
1.0,9.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,5.0,0.836156983,2016,1,0,0,0,1,0,0,0,1,1
0.0,7.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.830936673,2016,1,0,0,0,0,0,1,0,1,1
6.0,5.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,1.0,1.081060716,2016,0,0,0,0,0,0,1,0,1,1
5.0,5.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.245003297,2016,0,0,0,0,0,1,0,0,0,1
5.0,5.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,4.0,1.372059775,2016,0,0,0,1,0,0,0,0,0,1
6.0,4.0,4.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,1.263530152,2016,0,0,0,0,1,0,0,0,0,1
0.0,10.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,5.0,0.775839232,2016,1,0,0,0,0,0,0,0,1,1
3.0,6.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,0.974636431,2016,0,0,0,0,1,0,0,0,1,1
0.0,7.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,0.705619191,2016,1,0,0,0,0,0,1,0,1,1
5.0,7.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.775839232,2016,0,0,0,0,0,0,0,0,0,1
0.0,10.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,0.683012255,2016,1,0,0,0,0,0,0,0,1,1
5.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
5.0,6.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,5.0,0.897293961,2016,0,0,0,0,1,0,0,0,1,1
4.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,1.095603682,2016,0,1,0,0,1,0,0,1,0,1
10.0,7.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,0.775839232,2016,0,0,0,0,0,0,0,1,0,1
4.0,6.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.081060716,2016,0,0,0,0,0,0,1,0,0,1
10.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,0.683012255,2016,0,0,0,0,0,0,0,1,0,1
3.0,8.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,0.705619191,2016,0,0,0,0,0,0,1,0,1,1
4.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,0.649658717,2016,0,0,0,0,0,0,1,0,0,1
8.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,5.0,0.841039761,2016,0,0,0,0,0,1,0,1,0,1
0.0,6.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,4.0,1.037635647,2016,1,0,0,0,0,1,0,0,1,1
5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.89169196,2016,0,0,0,0,0,0,1,0,0,1
9.0,4.0,3.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,1.331307061,2016,0,0,0,0,0,1,0,1,0,1
5.0,5.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,0,0,1
2.0,10.0,1.0,1.0,4.0,2.0,1.0,4.0,0.0,4.0,0.974585305,2016,1,0,0,0,1,0,0,0,1,1
4.0,8.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,0.675921245,2016,0,0,0,0,0,0,0,0,1,1
0.0,8.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.076313824,2016,1,0,0,0,0,0,1,0,1,1
0.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,0.0,4.0,0.838891059,2016,1,0,0,0,0,0,1,0,1,1
5.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,0.794739427,2016,0,0,0,0,0,0,0,0,0,1
3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.407999741,2016,0,0,0,0,0,1,0,0,0,1
2.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,5.0,1.322147351,2016,1,0,0,1,0,0,0,0,1,1
5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,1.097410781,2016,0,0,0,0,0,1,0,1,0,1
8.0,9.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.163956146,2016,0,0,0,1,0,0,0,0,1,1
5.0,3.0,3.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,1.086074472,2016,0,0,0,0,0,1,0,0,0,1
9.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,4.0,0.838891059,2016,0,1,0,0,0,0,1,1,0,1
6.0,7.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,0.679950364,2016,0,0,0,0,0,0,1,0,1,1
5.0,2.0,2.0,0.0,4.0,2.0,3.0,3.0,1.0,5.0,0.679950364,2016,0,1,0,0,0,0,1,1,0,1
7.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.069837181,2016,0,1,0,0,0,0,1,1,0,1
3.0,4.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,0.78500353,2016,0,0,0,0,0,0,1,0,0,1
3.0,7.0,3.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,0,1,1
3.0,7.0,3.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,0.941834177,2016,0,0,0,0,0,0,1,0,0,1
3.0,8.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,1.250130986,2016,0,0,0,1,0,0,0,0,1,1
5.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.964517789,2016,0,0,0,0,1,0,0,0,0,1
6.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.250412225,2016,0,0,0,0,1,0,0,1,0,1
0.0,7.0,2.0,1.0,4.0,3.0,2.0,4.0,0.0,3.0,0.89169196,2016,1,0,0,0,0,0,1,0,1,1
3.0,6.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,0.974585305,2016,0,0,0,0,1,0,0,0,1,1
8.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,0.642913983,2016,0,1,0,0,0,0,1,1,0,1
2.0,5.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,0.89169196,2016,1,0,0,0,0,0,1,0,1,1
5.0,8.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,0.675921245,2016,0,0,0,0,0,0,0,0,1,1
0.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.017687824,2016,1,0,0,0,0,0,1,0,1,1
5.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.011151329,2016,0,0,0,0,0,0,1,0,0,1
5.0,9.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,0.629867461,2016,0,0,0,0,0,0,0,0,1,1
0.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1.113910938,2016,1,0,0,1,0,0,0,0,0,1
6.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,1,0,1
4.0,7.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,0.974636431,2016,0,0,0,0,1,0,0,0,0,1
5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.169352578,2016,0,0,0,0,1,0,0,0,0,1
5.0,8.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,0.866979875,2016,0,0,0,0,1,0,0,0,1,1
6.0,6.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,0.775839232,2016,0,0,0,0,0,0,0,1,0,1
4.0,8.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,0.951714848,2016,0,0,0,0,0,0,1,0,1,1
10.0,8.0,3.0,0.0,3.0,2.0,3.0,3.0,1.0,5.0,0.683012255,2016,0,0,0,0,0,0,0,1,0,1
4.0,6.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,4.0,0.842668676,2016,0,0,0,0,0,0,0,0,0,1
7.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,1.166483251,2016,0,0,0,0,0,1,0,1,0,1
6.0,4.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,0.927104682,2016,0,0,0,0,1,0,0,0,0,1
0.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.78500353,2016,1,0,0,0,0,0,1,0,0,1
3.0,10.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,4.0,0.974585305,2016,0,0,0,0,1,0,0,0,1,1
6.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,1.095603682,2016,0,0,0,0,1,0,0,1,0,1
5.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,0.964517789,2016,0,0,0,0,1,0,0,0,0,1
6.0,5.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,1.069837181,2016,0,0,0,0,0,0,1,1,0,1
7.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,0.78500353,2016,0,0,0,0,0,0,1,1,0,1
5.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,1,0,1
3.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.131467351,2016,0,0,0,0,0,0,1,0,1,1
3.0,7.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,0.889489586,2016,0,0,0,0,0,1,0,0,1,1
2.0,7.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,1.131467351,2016,1,0,0,0,0,0,1,0,1,1
0.0,10.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.264217307,2016,1,0,0,1,0,0,0,0,0,1
5.0,5.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,5.0,0.767784496,2016,0,0,0,0,0,0,0,0,0,1
5.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.100556336,2016,0,0,0,1,0,0,0,0,0,1
7.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,4.0,0.793197298,2016,0,1,0,0,0,0,1,0,0,1
2.0,8.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.420353521,2016,1,0,0,0,1,0,0,0,1,1
2.0,8.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,5.0,1.250130986,2016,1,0,0,1,0,0,0,0,0,1
1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.89169196,2016,1,1,1,0,0,0,1,0,0,1
0.0,6.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,1.343788798,2016,1,0,0,1,0,0,0,0,1,1
9.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,1.351155607,2016,0,1,0,0,0,1,0,1,0,1
5.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,5.0,0.955343976,2016,0,0,0,0,0,1,0,1,0,1
8.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,0.85797892,2016,0,1,0,0,1,0,0,1,0,1
1.0,7.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,0.78500353,2016,1,0,0,0,0,0,1,0,1,1
3.0,5.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,1.100556336,2016,0,0,0,1,0,0,0,0,0,1
7.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,0.0,1.0,1.069837181,2016,0,0,0,0,0,0,1,1,0,1
4.0,5.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,1.265300587,2016,0,0,0,1,0,0,0,0,1,1
5.0,5.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,0.715471625,2016,0,0,0,0,0,0,0,0,0,1
0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.03769008,2016,1,1,1,0,0,1,0,0,0,1
0.0,5.0,3.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,1.028364267,2016,1,0,0,0,0,0,1,0,1,1
4.0,5.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,4.0,0.85797892,2016,0,0,0,0,1,0,0,1,0,1
3.0,8.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,0.789935268,2016,0,0,0,0,1,0,0,0,1,1
6.0,5.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,0.85797892,2016,0,0,0,0,1,0,0,1,0,1
5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,0.698293477,2016,0,0,0,0,0,0,1,0,0,1
5.0,5.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,5.0,0.642913983,2016,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,5.0,0.841039761,2016,1,1,1,0,0,1,0,1,0,1
5.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,5.0,0.767784496,2016,0,0,0,0,0,0,0,0,0,1
5.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,0.642913983,2016,0,0,0,0,0,0,1,0,0,1
4.0,8.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,0,1,1
5.0,5.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,1.166483251,2016,0,0,0,0,0,1,0,0,0,1
5.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,0.0,4.0,0.838891059,2016,0,0,0,0,0,0,1,0,1,1
6.0,5.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,3.0,1.095603682,2016,0,0,0,0,1,0,0,1,0,1
5.0,5.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,5.0,0.675921245,2016,0,0,0,0,0,0,0,1,0,1
5.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,5.0,0.955343976,2016,0,1,0,0,0,1,0,1,0,1
4.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,0.984809564,2016,0,0,0,0,1,0,0,0,0,1
0.0,7.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,5.0,0.775839232,2016,1,0,0,0,0,0,0,0,1,1
6.0,4.0,3.0,0.0,2.0,3.0,2.0,3.0,1.0,3.0,0.793238909,2016,0,0,0,0,0,0,1,1,0,1
6.0,8.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,0,1,1
3.0,7.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,5.0,0.897293961,2016,0,0,0,0,1,0,0,0,1,1
2.0,8.0,3.0,1.0,4.0,4.0,1.0,4.0,0.0,1.0,1.069837181,2016,1,0,0,0,0,0,1,0,1,1
0.0,7.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,5.0,0.897293961,2016,1,0,0,0,1,0,0,0,1,1
5.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,0.841039761,2016,0,0,0,0,0,1,0,0,0,1
7.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.017687824,2016,0,0,0,0,0,0,1,1,0,1
7.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.642913983,2016,0,0,0,0,0,0,1,1,0,1
5.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,1.155999962,2016,0,0,0,0,0,0,1,1,0,1
7.0,6.0,4.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,1.131467351,2016,0,0,0,0,0,0,1,1,0,1
5.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,5.0,0.8120143,2016,0,0,0,0,0,0,0,0,0,1
